,supplier_name,sku,name,cloudstoreUrl,description,extra_comments,extra_open_data_level,
52,OpenDataSoft,4.G4.1077.001,OpenDataSoft full-featured Open Data platform,http://govstore.service.gov.uk/cloudstore/opendatasoft-full-featured-open-data-platform4-g4-1077-001,"OpenDataSoft is a SaaS solution designed for Open Government needs (open data portal, open data platform, data API publishing, data exploration interface for citizen assistance e.g. in healthcare domain ‰Û_). Our references are local governments (City of Paris, Paris Region a.k.a. Ile-de-France, Corsica, Tourism Agencies ‰Û_) as well as public services operators (National Railways companies, Paris Public Transportation Network, utilities like Veolia Environnement or the French Gas Distribution company ‰Û_). Our pricing model is a yearly subscription based on data volume & API access numbers, meaning for example that the Open Data portal of the Paris Region is 8 k‰âÂ / year including the software with updates, the hosting of the solution, the storage of data until 10 M records, the operation of the solution.",,2,1
53,Precise Minds Ltd,4.G4.0697.201,Data Analysis and Reporting,http://govstore.service.gov.uk/cloudstore/data-analysis-and-reporting4-g4-0697-201,"Our strong mathematics/statistics background combined with 10 years of software development experience allows us to provide in-depth and tailored data analysis and reporting services. We can help report on and visualise a wide source of metrics and KPIs and help you make better informed and effective decisions. * Totally bespoke tailored service * Data integration with a wide variety of data sources, including Open Data * Statistical modelling and inference * Visualisation and Reporting output via web, tablet and print",,0,
54,"Socrata, Inc.",4.G4.1268.001,Socrata GovStat -- Government Performance Management Solution with Open Data,http://govstore.service.gov.uk/cloudstore/socrata-govstat-government-performance-management-solution-with-open-data4-g4-1268-001,"Socrata‰Ûªs GovStat is a performance measurement and reporting platform, designed specifically for government. GovStat helps public sector leaders bring data, collaboration, and citizen feedback into the decision making process. It simplifies data-driven management, from goal setting, to measuring performance against goals, to communicating progress with internal stakeholders and citizens. GovStat takes advantage of Socrata‰Ûªs open data technologies to put performance data into employees‰Ûª hands, so they can collect, visualize and share that data more easily.",,2,1
55,Swirrl IT Limited,4.G2.0124.001,PublishMyData,http://govstore.service.gov.uk/cloudstore/publishmydata4-g2-0124-001,"PublishMyData enables you to share data over the web as Linked Open Data, so achieving the 'five star' level of data re-usability as recommended in the 2012 Government white paper 'Open Data - Unleashing the Potential'. It is designed specifically to support all the necessary processes in creation, publishing and maintenance of Linked Data in a public sector environment and incorporates innovative features to make the data easy for people to find, understand and use. PublishMyData is well suited to publishing connective reference data, a key part of the government's plans for a National Information Infrastructure. PublishMyData is well suited to publishing connective reference data, a key part of the government's plans for a National Information Infrastructure.",,2,1
56,Swirrl IT Limited,3.G2.275.001,PublishMyData,http://govstore.service.gov.uk/cloudstore/publishmydata,"PublishMyData enables you to share data over the web as Linked Open Data, so achieving the 'five star'  level of data re-usability as recommended in the 2012 Government white paper 'Open Data - Unleashing the Potential'.  It is designed specifically to support all the necessary processes in creation, publishing and maintenance of Linked Data in a public sector environment and incorporates innovative features to make the data easy for people to find, understand and use.
PublishMyData is well suited to publishing connective reference data, a key part of the government's plans for a National Information Infrastructure.",- Duplicate of 4.G2.0124.001?,NA,
57,Swirrl IT Limited,3.G2.275.002,PublishMyData consultancy,http://govstore.service.gov.uk/cloudstore/publishmydata-consultancy,"Swirrl offers consultancy, implementation and training services to assist users of the PublishMyData service to share their data as linked open data.",,2,1
58,TSO - The Stationery Office,4.G4.0394.206,Open Data Development,http://govstore.service.gov.uk/cloudstore/open-data-development4-g4-0394-206,"TSO provides development of Linked Data user-interfaces and APIs, based on our OpenUpå¨ platform, that allow public sector bodies to achieve Level 5 Public Sector Transparency Board Principles and open data standards. TSO allows you to capture, transform and deliver your data in the most efficient way. Our team of talented developers can help you get the most from your data sources. We have already delivered a range of projects for our clients, including the creation of APIs to access open data in the cloud. Prices start from å£550 per day. TSO is the Public Sector division of Williams Lea, a DHL Supply Chain company and a member of the global Deutsche Post DHL Group.",,2,1
59,TSO - The Stationery Office,4.G4.0394.202,RDF Triple Store for Linked Data,http://govstore.service.gov.uk/cloudstore/rdf-triple-store-for-linked-data4-g4-0394-202,"TSO provides a highly-scalable, cloud-based, Enterprise-class, RDF storage platform and query engine. Offering full text search, geospatial and SPARQL 1.1 compliance, our triplestore already serves billions of triples. Our triplestore is part of the OpenUpå¨ platform of services that can Harvest, Enrich, Store and Publish your data as Linked Open Data. The platform makes your data available in various formats to allow easy integration with existing applications. The format of data made available will reflect the query type, and can include SPARQL/XML, Json and RDF variants. TSO uses both 5Store and OWLIM for the provision of web-based RDF storage. These platforms are capable of scaling up to many billions of triples. TSO is the Public Sector division of Williams Lea, a DHL Supply Chain company and a member of the global Deutsche Post DHL Group.",,2,1
60,Zennor Consulting,3.G3.467.001,Cloud Consulting by Zennor,http://govstore.service.gov.uk/cloudstore/cloud-consulting-by-zennor,"At Zennor Consulting we provide specialist advice, by security cleared consultants with a track record of delivery within central and local government for organisations looking to adopt or integrate cloud based solutions, which are increasingly being supplied by G-Cloud suppliers. 
Business Analysis: At the very early stages we can assist with the project concept, seeking to ensure your concept is ""cloud ready"" and that important issues are understood, such as the business impact levels of data and any pre-existing platforms that might need to be integrated or supported.  This leads on to requirements gathering, whilst both the spirit of G-Cloud and Agile ways of working do not embrace writing long lists of requirements up-front, there are still some important key criteria to get down on paper, such as business impact levels, estimated usage, integration requirements or ""must have"" functionality.
Project Selection and Specification: Selection of providers via G-Cloud is becoming more straightforward, however we can still help in running sifting through the service definitions, accreditation status and pricing tables in order to help with long listing, short listing and any detail required to identify the provider that most suits your project needs.
Design Authority: The cloud and G-Cloud open up a lot of opportunities regarding solutions, but the architecture within cloud solutions still needs to be defined correctly for any specific project and this is another area where we can help. This might involve meshing two or more cloud providers together, such as CDN and Web Hosting, designing in service separation so that services degrade gracefully under load or failure, or using cloud based testing and monitoring services to ensure the service scales as required. Whilst the cloud is often cited as a great way to ensure scalability (which it certainly is) you have to ""get it right"" and that's what we do.
Design and Development: Security is always important and the move to cloud poses some new challenges, least of all persuading the doubters. We have a solid understanding of the government security frameworks and experience in delivering pragmatic solutions that ensure accreditors remain happy. We are vendor neutral, but strongly support Open Source Software (OSS) and are keen to both leverage and deliver Open Data. 
Transition Management: Moving onto the cloud will be exciting and challenging, we work with you to make sure that no one and nothing gets left behind, ensuring that you have plan to cover issues such as data migration, user training, testing, service changeover and decommissioning. This should also cover important issues such as planning for any future ""off boarding"" to make best use of the supplier diversity and flexibility offered by G-Cloud.
Some recent feedback from a supplier we worked with on a high profile cloud project was ""You asked us some very hard questions, but you also had ideas and solutions for how we could respond""",- Duplicate of 4.G3.0677.001?,NA,
61,Zennor Consulting,4.G3.0677.001,Cloud Consulting by Zennor,http://govstore.service.gov.uk/cloudstore/cloud-consulting-by-zennor4-g3-0677-001,"At Zennor Consulting we provide specialist advice, by security cleared consultants with a track record of delivery within central and local government for organisations looking to adopt or integrate cloud based solutions, which are increasingly being supplied by G-Cloud suppliers. Business Analysis: At the very early stages we can assist with the project concept, seeking to ensure your concept is ""cloud ready"" and that important issues are understood, such as the business impact levels of data and any pre-existing platforms that might need to be integrated or supported. This leads on to requirements gathering, whilst both the spirit of G-Cloud and Agile ways of working do not embrace writing long lists of requirements up-front, there are still some important key criteria to get down on paper, such as business impact levels, estimated usage, integration requirements or ""must have"" functionality. Project Selection and Specification: Selection of providers via G-Cloud is becoming more straightforward, however we can still help in running sifting through the service definitions, accreditation status and pricing tables in order to help with long listing, short listing and any detail required to identify the provider that most suits your project needs. Design Authority: The cloud and G-Cloud open up a lot of opportunities regarding solutions, but the architecture within cloud solutions still needs to be defined correctly for any specific project and this is another area where we can help. This might involve meshing two or more cloud providers together, such as CDN and Web Hosting, designing in service separation so that services degrade gracefully under load or failure, or using cloud based testing and monitoring services to ensure the service scales as required. Whilst the cloud is often cited as a great way to ensure scalability (which it certainly is) you have to ""get it right"" and that's what we do. Design and Development: Security is always important and the move to cloud poses some new challenges, least of all persuading the doubters. We have a solid understanding of the government security frameworks and experience in delivering pragmatic solutions that ensure accreditors remain happy. We are vendor neutral, but strongly support Open Source Software (OSS) and are keen to both leverage and deliver Open Data. Transition Management: Moving onto the cloud will be exciting and challenging, we work with you to make sure that no one and nothing gets left behind, ensuring that you have plan to cover issues such as data migration, user training, testing, service changeover and decommissioning. This should also cover important issues such as planning for any future ""off boarding"" to make best use of the supplier diversity and flexibility offered by G-Cloud. Some recent feedback from a supplier we worked with on a high profile cloud project was ""You asked us some very hard questions, but you also had ideas and solutions for how we could respond""",,0,
